case_uid,target,tool,priority,priority_reason,case_kind,status_label,run_dir,run_id,mode,input_bc,input_ll,raw_artifact,raw_row_or_line,reported_file,reported_line,reported_column,location_validity,source_region,project_source_only,header_context,ir_function,ir_instruction,ir_line,ir_snippet,source_snippet,message,root_cause_hint,confidence,needs_manual_review,manual_verdict,evidence_files,notes
phasar.lepton.O2g.000019,lepton,phasar,P2,ExternalOrUnresolvedSource,RunOrLocationWeakEvidence,reported,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/runs/ifds-uninit/lepton_O2_g-Mon-Mar-16-10:10:01-2026,lepton_O2_g-Mon-Mar-16-10:10:01-2026,ifds-uninit,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/artifacts/lepton_O2_g.bc,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/artifacts/lepton_O2_g.ll,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/runs/ifds-uninit/lepton_O2_g-Mon-Mar-16-10:10:01-2026/psr-report.txt,243,/usr/bin/../lib/gcc/x86_64-linux-gnu/13/../../../../include/c++/13/bits/alloc_traits.h,333,,missing_file,system_header,0,system_header,_ZNSt16allocator_traitsIN8Sirikata13JpegAllocatorIhEEE8allocateERS2_m,,252,"%6 = load i64, ptr %4, align 8, !dbg !33299, !psr.id !33300 | ID: 2588",,Phasar IFDS-Uninitialized use; variables=__n; reported_source={ return __a.allocate(__n); },debug_location_or_source_attribution_drift_candidate,0.50,1,,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/runs/ifds-uninit/lepton_O2_g-Mon-Mar-16-10:10:01-2026/psr-report.txt;/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/log/commands.log;/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/log/summary.csv,Generated by re-parsing psr-report.txt; source_resolution=direct_or_container_remap; exact source line was revalidated against the resolved source tree.
phasar.lepton.O2g.000022,lepton,phasar,P2,ExternalOrUnresolvedSource,RunOrLocationWeakEvidence,reported,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/runs/ifds-uninit/lepton_O2_g-Mon-Mar-16-10:10:01-2026,lepton_O2_g-Mon-Mar-16-10:10:01-2026,ifds-uninit,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/artifacts/lepton_O2_g.bc,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/artifacts/lepton_O2_g.ll,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/runs/ifds-uninit/lepton_O2_g-Mon-Mar-16-10:10:01-2026/psr-report.txt,285,/usr/bin/../lib/gcc/x86_64-linux-gnu/13/../../../../include/c++/13/bits/stl_iterator.h,1520,,missing_file,system_header,0,system_header,_ZNSt13move_iteratorIPhEC2ES0_,,294,"%7 = load ptr, ptr %4, align 8, !dbg !33383, !psr.id !33384 | ID: 2635",,Phasar IFDS-Uninitialized use; variables=__i; reported_source=: _M_current(std::move(__i)) { },debug_location_or_source_attribution_drift_candidate,0.50,1,,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/runs/ifds-uninit/lepton_O2_g-Mon-Mar-16-10:10:01-2026/psr-report.txt;/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/log/commands.log;/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/log/summary.csv,Generated by re-parsing psr-report.txt; source_resolution=direct_or_container_remap; exact source line was revalidated against the resolved source tree.
phasar.lepton.O2g.000023,lepton,phasar,P2,ExternalOrUnresolvedSource,RunOrLocationWeakEvidence,reported,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/runs/ifds-uninit/lepton_O2_g-Mon-Mar-16-10:10:01-2026,lepton_O2_g-Mon-Mar-16-10:10:01-2026,ifds-uninit,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/artifacts/lepton_O2_g.bc,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/artifacts/lepton_O2_g.ll,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/runs/ifds-uninit/lepton_O2_g-Mon-Mar-16-10:10:01-2026/psr-report.txt,297,/usr/bin/../lib/gcc/x86_64-linux-gnu/13/../../../../include/c++/13/bits/stl_algobase.h,238,,missing_file,system_header,0,system_header,_ZSt3minImERKT_S2_S2_,,306,"%8 = load ptr, ptr %4, align 8, !dbg !33456, !psr.id !33457 | ID: 2673",,Phasar IFDS-Uninitialized use; variables=__a; reported_source=if (__b < __a),debug_location_or_source_attribution_drift_candidate,0.50,1,,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/runs/ifds-uninit/lepton_O2_g-Mon-Mar-16-10:10:01-2026/psr-report.txt;/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/log/commands.log;/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/log/summary.csv,Generated by re-parsing psr-report.txt; source_resolution=direct_or_container_remap; exact source line was revalidated against the resolved source tree.
phasar.lepton.O2g.000024,lepton,phasar,P2,ExternalOrUnresolvedSource,RunOrLocationWeakEvidence,reported,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/runs/ifds-uninit/lepton_O2_g-Mon-Mar-16-10:10:01-2026,lepton_O2_g-Mon-Mar-16-10:10:01-2026,ifds-uninit,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/artifacts/lepton_O2_g.bc,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/artifacts/lepton_O2_g.ll,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/runs/ifds-uninit/lepton_O2_g-Mon-Mar-16-10:10:01-2026/psr-report.txt,315,/usr/bin/../lib/gcc/x86_64-linux-gnu/13/../../../../include/c++/13/bits/stl_algobase.h,240,,missing_file,system_header,0,system_header,_ZSt3minImERKT_S2_S2_,,324,"%14 = load ptr, ptr %4, align 8, !dbg !33468, !psr.id !33469 | ID: 2680",,Phasar IFDS-Uninitialized use; variables=__a; reported_source=return __a;,debug_location_or_source_attribution_drift_candidate,0.50,1,,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/runs/ifds-uninit/lepton_O2_g-Mon-Mar-16-10:10:01-2026/psr-report.txt;/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/log/commands.log;/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/log/summary.csv,Generated by re-parsing psr-report.txt; source_resolution=direct_or_container_remap; exact source line was revalidated against the resolved source tree.
phasar.lepton.O2g.000025,lepton,phasar,P2,ExternalOrUnresolvedSource,RunOrLocationWeakEvidence,reported,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/runs/ifds-uninit/lepton_O2_g-Mon-Mar-16-10:10:01-2026,lepton_O2_g-Mon-Mar-16-10:10:01-2026,ifds-uninit,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/artifacts/lepton_O2_g.bc,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/artifacts/lepton_O2_g.ll,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/runs/ifds-uninit/lepton_O2_g-Mon-Mar-16-10:10:01-2026/psr-report.txt,327,/usr/bin/../lib/gcc/x86_64-linux-gnu/13/../../../../include/c++/13/bits/stl_algobase.h,241,,missing_file,system_header,0,system_header,_ZSt3minImERKT_S2_S2_,,335,"%16 = load ptr, ptr %3, align 8, !dbg !33473, !psr.id !33474 | ID: 2683",,Phasar IFDS-Uninitialized use; variables=Line       : 241; reported_source=},debug_location_or_source_attribution_drift_candidate,0.50,1,,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/runs/ifds-uninit/lepton_O2_g-Mon-Mar-16-10:10:01-2026/psr-report.txt;/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/log/commands.log;/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/log/summary.csv,Generated by re-parsing psr-report.txt; source_resolution=direct_or_container_remap; exact source line was revalidated against the resolved source tree.
phasar.lepton.O2g.000028,lepton,phasar,P2,ExternalOrUnresolvedSource,RunOrLocationWeakEvidence,reported,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/runs/ifds-uninit/lepton_O2_g-Mon-Mar-16-10:10:01-2026,lepton_O2_g-Mon-Mar-16-10:10:01-2026,ifds-uninit,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/artifacts/lepton_O2_g.bc,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/artifacts/lepton_O2_g.ll,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/runs/ifds-uninit/lepton_O2_g-Mon-Mar-16-10:10:01-2026/psr-report.txt,362,/usr/bin/../lib/gcc/x86_64-linux-gnu/13/../../../../include/c++/13/bits/stl_pair.h,688,,missing_file,system_header,0,system_header,_ZNSt4pairIjN8Sirikata9JpegErrorEEC2IRjS1_Lb1EEEOT_OT0_,,371,"%9 = load ptr, ptr %5, align 8, !dbg !37206, !psr.id !37207 | ID: 4708",,"Phasar IFDS-Uninitialized use; variables=__x; reported_source=: first(std::forward<_U1>(__x)), second(std::forward<_U2>(__y))",debug_location_or_source_attribution_drift_candidate,0.50,1,,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/runs/ifds-uninit/lepton_O2_g-Mon-Mar-16-10:10:01-2026/psr-report.txt;/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/log/commands.log;/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/log/summary.csv,Generated by re-parsing psr-report.txt; source_resolution=direct_or_container_remap; exact source line was revalidated against the resolved source tree.
phasar.lepton.O2g.000029,lepton,phasar,P2,ExternalOrUnresolvedSource,RunOrLocationWeakEvidence,reported,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/runs/ifds-uninit/lepton_O2_g-Mon-Mar-16-10:10:01-2026,lepton_O2_g-Mon-Mar-16-10:10:01-2026,ifds-uninit,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/artifacts/lepton_O2_g.bc,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/artifacts/lepton_O2_g.ll,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/runs/ifds-uninit/lepton_O2_g-Mon-Mar-16-10:10:01-2026/psr-report.txt,376,/usr/bin/../lib/gcc/x86_64-linux-gnu/13/../../../../include/c++/13/bits/stl_vector.h,1287,,missing_file,system_header,0,system_header,_ZNSt6vectorIhN8Sirikata13JpegAllocatorIhEEE9push_backERKh,,385,"%22 = load ptr, ptr %4, align 8, !dbg !33786, !psr.id !33787 | ID: 2858",,Phasar IFDS-Uninitialized use; variables=__x; reported_source=__x);,debug_location_or_source_attribution_drift_candidate,0.50,1,,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/runs/ifds-uninit/lepton_O2_g-Mon-Mar-16-10:10:01-2026/psr-report.txt;/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/log/commands.log;/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/log/summary.csv,Generated by re-parsing psr-report.txt; source_resolution=direct_or_container_remap; exact source line was revalidated against the resolved source tree.
phasar.lepton.O2g.000030,lepton,phasar,P2,ExternalOrUnresolvedSource,RunOrLocationWeakEvidence,reported,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/runs/ifds-uninit/lepton_O2_g-Mon-Mar-16-10:10:01-2026,lepton_O2_g-Mon-Mar-16-10:10:01-2026,ifds-uninit,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/artifacts/lepton_O2_g.bc,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/artifacts/lepton_O2_g.ll,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/runs/ifds-uninit/lepton_O2_g-Mon-Mar-16-10:10:01-2026/psr-report.txt,388,/usr/bin/../lib/gcc/x86_64-linux-gnu/13/../../../../include/c++/13/bits/stl_vector.h,1292,,missing_file,system_header,0,system_header,_ZNSt6vectorIhN8Sirikata13JpegAllocatorIhEEE9push_backERKh,,397,"%31 = load ptr, ptr %4, align 8, !dbg !33806, !psr.id !33807 | ID: 2870",,"Phasar IFDS-Uninitialized use; variables=__x; reported_source=_M_realloc_insert(end(), __x);",debug_location_or_source_attribution_drift_candidate,0.50,1,,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/runs/ifds-uninit/lepton_O2_g-Mon-Mar-16-10:10:01-2026/psr-report.txt;/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/log/commands.log;/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/log/summary.csv,Generated by re-parsing psr-report.txt; source_resolution=direct_or_container_remap; exact source line was revalidated against the resolved source tree.
phasar.lepton.O2g.000031,lepton,phasar,P2,ExternalOrUnresolvedSource,RunOrLocationWeakEvidence,reported,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/runs/ifds-uninit/lepton_O2_g-Mon-Mar-16-10:10:01-2026,lepton_O2_g-Mon-Mar-16-10:10:01-2026,ifds-uninit,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/artifacts/lepton_O2_g.bc,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/artifacts/lepton_O2_g.ll,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/runs/ifds-uninit/lepton_O2_g-Mon-Mar-16-10:10:01-2026/psr-report.txt,400,/usr/bin/../lib/gcc/x86_64-linux-gnu/13/../../../../include/c++/13/bits/alloc_traits.h,379,,missing_file,system_header,0,system_header,_ZNSt16allocator_traitsIN8Sirikata13JpegAllocatorIhEEE9constructIhJRKhEEEDTcl12_S_constructfp_fp0_spclsr3stdE7forwardIT0_Efp1_EEERS2_PT_DpOS7_,,409,"%9 = load ptr, ptr %6, align 8, !dbg !33843, !psr.id !33844 | ID: 2887",,"Phasar IFDS-Uninitialized use; variables=__args; reported_source={ _S_construct(__a, __p, std::forward<_Args>(__args)...); }",debug_location_or_source_attribution_drift_candidate,0.50,1,,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/runs/ifds-uninit/lepton_O2_g-Mon-Mar-16-10:10:01-2026/psr-report.txt;/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/log/commands.log;/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/log/summary.csv,Generated by re-parsing psr-report.txt; source_resolution=direct_or_container_remap; exact source line was revalidated against the resolved source tree.
phasar.lepton.O2g.000032,lepton,phasar,P2,ExternalOrUnresolvedSource,RunOrLocationWeakEvidence,reported,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/runs/ifds-uninit/lepton_O2_g-Mon-Mar-16-10:10:01-2026,lepton_O2_g-Mon-Mar-16-10:10:01-2026,ifds-uninit,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/artifacts/lepton_O2_g.bc,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/artifacts/lepton_O2_g.ll,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/runs/ifds-uninit/lepton_O2_g-Mon-Mar-16-10:10:01-2026/psr-report.txt,412,/usr/bin/../lib/gcc/x86_64-linux-gnu/13/../../../../include/c++/13/bits/vector.tcc,471,,missing_file,system_header,0,system_header,_ZNSt6vectorIhN8Sirikata13JpegAllocatorIhEEE17_M_realloc_insertIJRKhEEEvN9__gnu_cxx17__normal_iteratorIPhS3_EEDpOT_,,421,"%35 = load ptr, ptr %6, align 8, !dbg !33960, !psr.id !33961 | ID: 2952",,Phasar IFDS-Uninitialized use; variables=__args; reported_source=std::forward<_Args>(__args)...);,debug_location_or_source_attribution_drift_candidate,0.50,1,,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/runs/ifds-uninit/lepton_O2_g-Mon-Mar-16-10:10:01-2026/psr-report.txt;/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/log/commands.log;/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/log/summary.csv,Generated by re-parsing psr-report.txt; source_resolution=direct_or_container_remap; exact source line was revalidated against the resolved source tree.
phasar.lepton.O2g.000033,lepton,phasar,P2,ExternalOrUnresolvedSource,RunOrLocationWeakEvidence,reported,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/runs/ifds-uninit/lepton_O2_g-Mon-Mar-16-10:10:01-2026,lepton_O2_g-Mon-Mar-16-10:10:01-2026,ifds-uninit,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/artifacts/lepton_O2_g.bc,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/artifacts/lepton_O2_g.ll,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/runs/ifds-uninit/lepton_O2_g-Mon-Mar-16-10:10:01-2026/psr-report.txt,424,/usr/bin/../lib/gcc/x86_64-linux-gnu/13/../../../../include/c++/13/bits/stl_vector.h,1898,,missing_file,system_header,0,system_header,_ZNKSt6vectorIhN8Sirikata13JpegAllocatorIhEEE12_M_check_lenEmPKc,,433,"%13 = load i64, ptr %5, align 8, !dbg !34086, !psr.id !34087 | ID: 3019",,Phasar IFDS-Uninitialized use; variables=__n; reported_source=if (max_size() - size() < __n),debug_location_or_source_attribution_drift_candidate,0.50,1,,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/runs/ifds-uninit/lepton_O2_g-Mon-Mar-16-10:10:01-2026/psr-report.txt;/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/log/commands.log;/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/log/summary.csv,Generated by re-parsing psr-report.txt; source_resolution=direct_or_container_remap; exact source line was revalidated against the resolved source tree.
phasar.lepton.O2g.000034,lepton,phasar,P2,ExternalOrUnresolvedSource,RunOrLocationWeakEvidence,reported,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/runs/ifds-uninit/lepton_O2_g-Mon-Mar-16-10:10:01-2026,lepton_O2_g-Mon-Mar-16-10:10:01-2026,ifds-uninit,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/artifacts/lepton_O2_g.bc,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/artifacts/lepton_O2_g.ll,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/runs/ifds-uninit/lepton_O2_g-Mon-Mar-16-10:10:01-2026/psr-report.txt,440,/usr/bin/../lib/gcc/x86_64-linux-gnu/13/../../../../include/c++/13/bits/stl_vector.h,1901,,missing_file,system_header,0,system_header,_ZNKSt6vectorIhN8Sirikata13JpegAllocatorIhEEE12_M_check_lenEmPKc,,448,"%21 = load i64, ptr %20, align 8, !dbg !34105, !psr.id !34107 | ID: 3030",,"Phasar IFDS-Uninitialized use; variables=Line       : 1901; reported_source=const size_type __len = size() + (std::max)(size(), __n);",debug_location_or_source_attribution_drift_candidate,0.50,1,,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/runs/ifds-uninit/lepton_O2_g-Mon-Mar-16-10:10:01-2026/psr-report.txt;/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/log/commands.log;/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/log/summary.csv,Generated by re-parsing psr-report.txt; source_resolution=direct_or_container_remap; exact source line was revalidated against the resolved source tree.
phasar.lepton.O2g.000035,lepton,phasar,P2,ExternalOrUnresolvedSource,RunOrLocationWeakEvidence,reported,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/runs/ifds-uninit/lepton_O2_g-Mon-Mar-16-10:10:01-2026,lepton_O2_g-Mon-Mar-16-10:10:01-2026,ifds-uninit,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/artifacts/lepton_O2_g.bc,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/artifacts/lepton_O2_g.ll,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/runs/ifds-uninit/lepton_O2_g-Mon-Mar-16-10:10:01-2026/psr-report.txt,453,/usr/bin/../lib/gcc/x86_64-linux-gnu/13/../../../../include/c++/13/bits/stl_vector.h,1902,,missing_file,system_header,0,system_header,_ZNKSt6vectorIhN8Sirikata13JpegAllocatorIhEEE12_M_check_lenEmPKc,,462,"%23 = load i64, ptr %7, align 8, !dbg !34111, !psr.id !34112 | ID: 3033",,"Phasar IFDS-Uninitialized use; variables=__len, __len, __len; reported_source=return (__len < size() || __len > max_size()) ? max_size() : __len;",debug_location_or_source_attribution_drift_candidate,0.50,1,,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/runs/ifds-uninit/lepton_O2_g-Mon-Mar-16-10:10:01-2026/psr-report.txt;/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/log/commands.log;/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/log/summary.csv,Generated by re-parsing psr-report.txt; source_resolution=direct_or_container_remap; exact source line was revalidated against the resolved source tree.
phasar.lepton.O2g.000036,lepton,phasar,P2,ExternalOrUnresolvedSource,RunOrLocationWeakEvidence,reported,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/runs/ifds-uninit/lepton_O2_g-Mon-Mar-16-10:10:01-2026,lepton_O2_g-Mon-Mar-16-10:10:01-2026,ifds-uninit,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/artifacts/lepton_O2_g.bc,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/artifacts/lepton_O2_g.ll,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/runs/ifds-uninit/lepton_O2_g-Mon-Mar-16-10:10:01-2026/psr-report.txt,477,/usr/bin/../lib/gcc/x86_64-linux-gnu/13/../../../../include/c++/13/bits/stl_iterator.h,1077,,missing_file,system_header,0,system_header,_ZN9__gnu_cxx17__normal_iteratorIPhSt6vectorIhN8Sirikata13JpegAllocatorIhEEEEC2ERKS1_,,486,"%7 = load ptr, ptr %4, align 8, !dbg !34262, !psr.id !34263 | ID: 3119",,Phasar IFDS-Uninitialized use; variables=__i; reported_source=: _M_current(__i) { },debug_location_or_source_attribution_drift_candidate,0.50,1,,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/runs/ifds-uninit/lepton_O2_g-Mon-Mar-16-10:10:01-2026/psr-report.txt;/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/log/commands.log;/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/log/summary.csv,Generated by re-parsing psr-report.txt; source_resolution=direct_or_container_remap; exact source line was revalidated against the resolved source tree.
phasar.lepton.O2g.000037,lepton,phasar,P2,ExternalOrUnresolvedSource,RunOrLocationWeakEvidence,reported,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/runs/ifds-uninit/lepton_O2_g-Mon-Mar-16-10:10:01-2026,lepton_O2_g-Mon-Mar-16-10:10:01-2026,ifds-uninit,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/artifacts/lepton_O2_g.bc,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/artifacts/lepton_O2_g.ll,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/runs/ifds-uninit/lepton_O2_g-Mon-Mar-16-10:10:01-2026/psr-report.txt,491,/usr/bin/../lib/gcc/x86_64-linux-gnu/13/../../../../include/c++/13/bits/stl_algobase.h,262,,missing_file,system_header,0,system_header,_ZSt3maxImERKT_S2_S2_,,500,"%6 = load ptr, ptr %4, align 8, !dbg !34280, !psr.id !34282 | ID: 3130",,"Phasar IFDS-Uninitialized use; variables=__a, __b; reported_source=if (__a < __b)",debug_location_or_source_attribution_drift_candidate,0.50,1,,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/runs/ifds-uninit/lepton_O2_g-Mon-Mar-16-10:10:01-2026/psr-report.txt;/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/log/commands.log;/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/log/summary.csv,Generated by re-parsing psr-report.txt; source_resolution=direct_or_container_remap; exact source line was revalidated against the resolved source tree.
