target,priority_reason,reported_file,reported_line,reported_column,location_validity,source_region,example_case_uid,example_raw_artifact,example_raw_row_or_line,ir_snippet,source_snippet,validation_status
masscan,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/masscan/src/massip-addr.c,0,,line_zero,project_source,cclyzerpp.masscan.O2g.006851,/home/jimi/PaperExperiment/CompilerOptimization/Result/masscan/cclyzerpp/LLVM14-O2-g/run_20260430_120006/ValueCases/all_cases.csv,subset.callgraph.callgraph_edge:4168:804e3600b6c9c83ba51b8a8b49c49566b5f5eaf0,"call void @llvm.dbg.value(metadata i64 %1, metadata !32320, metadata !DIExpression(DW_OP_LLVM_fragment, 0, 64)), !dbg !32330",,ok
masscan,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/masscan/src/massip-rangesv6.c,0,,line_zero,project_source,cclyzerpp.masscan.O2g.008474,/home/jimi/PaperExperiment/CompilerOptimization/Result/masscan/cclyzerpp/LLVM14-O2-g/run_20260430_120006/ValueCases/all_cases.csv,subset.callgraph.callgraph_edge:5791:b0232c15b40adf8daf83cbb8e73242fc498f4c71,"call void @llvm.dbg.value(metadata %struct.MassIP* %0, metadata !36584, metadata !DIExpression()), !dbg !36586",,ok
masscan,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/masscan/src/massip.c,0,,line_zero,project_source,cclyzerpp.masscan.O2g.009158,/home/jimi/PaperExperiment/CompilerOptimization/Result/masscan/cclyzerpp/LLVM14-O2-g/run_20260430_120006/ValueCases/all_cases.csv,subset.callgraph.callgraph_edge:6475:a09038cef8aea5b49efffa7f6a9b928505b32070,"call void @llvm.dbg.value(metadata %struct.MassIP* %0, metadata !37655, metadata !DIExpression()), !dbg !37657",,ok
masscan,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/masscan/src/misc-rstfilter.c,0,,line_zero,project_source,cclyzerpp.masscan.O2g.009203,/home/jimi/PaperExperiment/CompilerOptimization/Result/masscan/cclyzerpp/LLVM14-O2-g/run_20260430_120006/ValueCases/all_cases.csv,subset.callgraph.callgraph_edge:6520:f8d05139d5c806a470126517c1a518ba733ed034,"call void @llvm.dbg.value(metadata %struct.ResetFilter* %0, metadata !37994, metadata !DIExpression()), !dbg !38006",,ok
masscan,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/masscan/src/pixie-backtrace.c,0,,line_zero,project_source,cclyzerpp.masscan.O2g.009484,/home/jimi/PaperExperiment/CompilerOptimization/Result/masscan/cclyzerpp/LLVM14-O2-g/run_20260430_120006/ValueCases/all_cases.csv,subset.callgraph.callgraph_edge:6801:abe2bc9d303b36040e9581c23b13d2f7ab3a9f00,"call void @llvm.dbg.value(metadata i8* %0, metadata !41805, metadata !DIExpression()), !dbg !41807",,ok
masscan,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/masscan/src/pixie-file.c,0,,line_zero,project_source,cclyzerpp.masscan.O2g.009486,/home/jimi/PaperExperiment/CompilerOptimization/Result/masscan/cclyzerpp/LLVM14-O2-g/run_20260430_120006/ValueCases/all_cases.csv,subset.callgraph.callgraph_edge:6803:daa2167230961e692181bbd8ed0d206ff7257446,"call void @llvm.dbg.value(metadata %struct._IO_FILE** %0, metadata !41916, metadata !DIExpression()), !dbg !41920",,ok
masscan,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/masscan/src/pixie-threads.c,0,,line_zero,project_source,cclyzerpp.masscan.O2g.009490,/home/jimi/PaperExperiment/CompilerOptimization/Result/masscan/cclyzerpp/LLVM14-O2-g/run_20260430_120006/ValueCases/all_cases.csv,subset.callgraph.callgraph_edge:6807:f6e3c27255101356c9b575daf057b959a17f756c,"call void @llvm.dbg.value(metadata void (i8*)* %0, metadata !14741, metadata !DIExpression()), !dbg !42050",,ok
masscan,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/masscan/src/pixie-timer.c,0,,line_zero,project_source,cclyzerpp.masscan.O2g.009498,/home/jimi/PaperExperiment/CompilerOptimization/Result/masscan/cclyzerpp/LLVM14-O2-g/run_20260430_120006/ValueCases/all_cases.csv,subset.callgraph.callgraph_edge:6815:968f133103c1904ec54e9ffb08dcd54a4550f6ca,"call void @llvm.dbg.value(metadata i32 %0, metadata !42079, metadata !DIExpression()), !dbg !42080",,ok
masscan,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/masscan/src/proto-http.c,0,,line_zero,project_source,cclyzerpp.masscan.O2g.010186,/home/jimi/PaperExperiment/CompilerOptimization/Result/masscan/cclyzerpp/LLVM14-O2-g/run_20260430_120006/ValueCases/all_cases.csv,subset.callgraph.callgraph_edge:7503:a460f33806a3813459a2a9890df5a42fcbcd178b,"call void @llvm.dbg.value(metadata %struct.Banner1.970* null, metadata !45991, metadata !DIExpression()) #47, !dbg !46001",,ok
masscan,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/masscan/src/proto-isakmp.c,0,,line_zero,project_source,cclyzerpp.masscan.O2g.010678,/home/jimi/PaperExperiment/CompilerOptimization/Result/masscan/cclyzerpp/LLVM14-O2-g/run_20260430_120006/ValueCases/all_cases.csv,subset.callgraph.callgraph_edge:7995:f26b9077850e9480e324129eba1defc1770cabe9,"call void @llvm.dbg.value(metadata %struct.BannerOutput* %0, metadata !7150, metadata !DIExpression()), !dbg !47668",,ok
masscan,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/masscan/src/proto-ntlmssp.c,0,,line_zero,project_source,cclyzerpp.masscan.O2g.010760,/home/jimi/PaperExperiment/CompilerOptimization/Result/masscan/cclyzerpp/LLVM14-O2-g/run_20260430_120006/ValueCases/all_cases.csv,subset.callgraph.callgraph_edge:8077:b8f3ff3ff1ba7298ef2054e86205607c88378528,"call void @llvm.dbg.value(metadata %struct.Names* %0, metadata !49499, metadata !DIExpression()), !dbg !49517",,ok
masscan,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/masscan/src/proto-sctp.c,0,,line_zero,project_source,cclyzerpp.masscan.O2g.010932,/home/jimi/PaperExperiment/CompilerOptimization/Result/masscan/cclyzerpp/LLVM14-O2-g/run_20260430_120006/ValueCases/all_cases.csv,subset.callgraph.callgraph_edge:8249:9aff44faae06a884bca8adbeadb8ddc15f3f66ac,"call void @llvm.dbg.value(metadata i8* %0, metadata !51237, metadata !DIExpression()), !dbg !51247",,ok
masscan,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/masscan/src/proto-snmp.c,0,,line_zero,project_source,cclyzerpp.masscan.O2g.011289,/home/jimi/PaperExperiment/CompilerOptimization/Result/masscan/cclyzerpp/LLVM14-O2-g/run_20260430_120006/ValueCases/all_cases.csv,subset.callgraph.callgraph_edge:8606:33a2dbf199b6ab5a76926af0b4679b16e3270e72,"call void @llvm.dbg.value(metadata i8* %0, metadata !53586, metadata !DIExpression()), !dbg !53613",,ok
masscan,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/masscan/src/proto-ssl.c,0,,line_zero,project_source,cclyzerpp.masscan.O2g.011710,/home/jimi/PaperExperiment/CompilerOptimization/Result/masscan/cclyzerpp/LLVM14-O2-g/run_20260430_120006/ValueCases/all_cases.csv,subset.callgraph.callgraph_edge:9027:3bcea6840bafe76988bdb1902bc91681daea6b56,"call void @llvm.dbg.value(metadata %struct.Banner1.1316* %12, metadata !54452, metadata !DIExpression()), !dbg !54478",,ok
masscan,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/masscan/src/proto-tcp-rdp.c,0,,line_zero,project_source,cclyzerpp.masscan.O2g.012079,/home/jimi/PaperExperiment/CompilerOptimization/Result/masscan/cclyzerpp/LLVM14-O2-g/run_20260430_120006/ValueCases/all_cases.csv,subset.callgraph.callgraph_edge:9396:b2df557300810bb987d636ac43edeb706123de5e,"call void @llvm.dbg.value(metadata i32 0, metadata !10806, metadata !DIExpression()), !dbg !55393",,ok
masscan,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/masscan/src/proto-tcp-telnet.c,0,,line_zero,project_source,cclyzerpp.masscan.O2g.012161,/home/jimi/PaperExperiment/CompilerOptimization/Result/masscan/cclyzerpp/LLVM14-O2-g/run_20260430_120006/ValueCases/all_cases.csv,subset.callgraph.callgraph_edge:9478:32ba140a3ad2c855be431b794d18a3db5e00b28c,"call void @llvm.dbg.value(metadata i64 0, metadata !55652, metadata !DIExpression()), !dbg !55657",,ok
masscan,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/masscan/src/proto-zeroaccess.c,0,,line_zero,project_source,cclyzerpp.masscan.O2g.012390,/home/jimi/PaperExperiment/CompilerOptimization/Result/masscan/cclyzerpp/LLVM14-O2-g/run_20260430_120006/ValueCases/all_cases.csv,subset.callgraph.callgraph_edge:9707:218ae62ae8712bdb4dbf624505bd001dc4ec4bb4,"call void @llvm.dbg.value(metadata i8* getelementptr inbounds ([16 x i8], [16 x i8]* @sample, i64 0, i64 0), metadata !57411, metadata !DIExpression()) #47, !dbg !57543",,ok
masscan,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/masscan/src/rawsock-getif.c,0,,line_zero,project_source,cclyzerpp.masscan.O2g.012468,/home/jimi/PaperExperiment/CompilerOptimization/Result/masscan/cclyzerpp/LLVM14-O2-g/run_20260430_120006/ValueCases/all_cases.csv,subset.callgraph.callgraph_edge:9785:de7fa642756699ba89afefa0eeba25b7672edd40,"call void @llvm.dbg.value(metadata i8* %0, metadata !57578, metadata !DIExpression()), !dbg !57603",,ok
masscan,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/masscan/src/rawsock-getip.c,0,,line_zero,project_source,cclyzerpp.masscan.O2g.012521,/home/jimi/PaperExperiment/CompilerOptimization/Result/masscan/cclyzerpp/LLVM14-O2-g/run_20260430_120006/ValueCases/all_cases.csv,subset.callgraph.callgraph_edge:9838:29c3d17e6ed4bfdb0c4cf10eae44779c64e9089d,"call void @llvm.dbg.value(metadata i8* %0, metadata !57811, metadata !DIExpression()), !dbg !57852",,ok
masscan,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/masscan/src/rawsock-getip6.c,0,,line_zero,project_source,cclyzerpp.masscan.O2g.012527,/home/jimi/PaperExperiment/CompilerOptimization/Result/masscan/cclyzerpp/LLVM14-O2-g/run_20260430_120006/ValueCases/all_cases.csv,subset.callgraph.callgraph_edge:9844:b86334abed67b09d800bd3891b0b7ceb03edad15,"call void @llvm.dbg.value(metadata i8* %0, metadata !57896, metadata !DIExpression()), !dbg !57925",,ok
masscan,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/masscan/src/rawsock-getmac.c,0,,line_zero,project_source,cclyzerpp.masscan.O2g.012614,/home/jimi/PaperExperiment/CompilerOptimization/Result/masscan/cclyzerpp/LLVM14-O2-g/run_20260430_120006/ValueCases/all_cases.csv,subset.callgraph.callgraph_edge:9931:07b95c648a3bcf8eb1b50cc8595f6af2c021904d,"call void @llvm.dbg.value(metadata i8* %0, metadata !58054, metadata !DIExpression()), !dbg !58093",,ok
masscan,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/masscan/src/rawsock-getroute.c,0,,line_zero,project_source,cclyzerpp.masscan.O2g.012618,/home/jimi/PaperExperiment/CompilerOptimization/Result/masscan/cclyzerpp/LLVM14-O2-g/run_20260430_120006/ValueCases/all_cases.csv,subset.callgraph.callgraph_edge:9935:f7836ad7029b554a1bfeedad17c9ba53ed93d805,"call void @llvm.dbg.value(metadata i8* %0, metadata !58140, metadata !DIExpression()), !dbg !58162",,ok
masscan,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/masscan/src/rawsock-pcapfile.c,0,,line_zero,project_source,cclyzerpp.masscan.O2g.012665,/home/jimi/PaperExperiment/CompilerOptimization/Result/masscan/cclyzerpp/LLVM14-O2-g/run_20260430_120006/ValueCases/all_cases.csv,subset.callgraph.callgraph_edge:9982:47fec4b0c28eb4a84116c161ae54187297afc95b,"call void @llvm.dbg.value(metadata %struct.PcapFile* %0, metadata !58344, metadata !DIExpression()), !dbg !58345",,ok
masscan,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/masscan/src/rte-ring.c,0,,line_zero,project_source,cclyzerpp.masscan.O2g.013272,/home/jimi/PaperExperiment/CompilerOptimization/Result/masscan/cclyzerpp/LLVM14-O2-g/run_20260430_120006/ValueCases/all_cases.csv,subset.callgraph.callgraph_edge:10589:55bc325a66b1b78ed069d1ca555b67465d23c633,"call void @llvm.dbg.value(metadata i32 %0, metadata !62156, metadata !DIExpression()), !dbg !62160",,ok
masscan,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/masscan/src/scripting-masscan.c,0,,line_zero,project_source,cclyzerpp.masscan.O2g.013291,/home/jimi/PaperExperiment/CompilerOptimization/Result/masscan/cclyzerpp/LLVM14-O2-g/run_20260430_120006/ValueCases/all_cases.csv,subset.callgraph.callgraph_edge:10608:1590709969934374c8cbb9f767811d82db01026f,"call void @llvm.dbg.value(metadata %struct.Masscan* %0, metadata !12672, metadata !DIExpression()), !dbg !62741",,ok
masscan,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/masscan/src/scripting.c,0,,line_zero,project_source,cclyzerpp.masscan.O2g.013294,/home/jimi/PaperExperiment/CompilerOptimization/Result/masscan/cclyzerpp/LLVM14-O2-g/run_20260430_120006/ValueCases/all_cases.csv,subset.callgraph.callgraph_edge:10611:54cc868ccfa5a76bbdaa81a4a99ce9a7f91b3b16,"call void @llvm.dbg.value(metadata %struct.Masscan* %0, metadata !63069, metadata !DIExpression()), !dbg !63074",,ok
masscan,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/masscan/src/smackqueue.c,0,,line_zero,project_source,cclyzerpp.masscan.O2g.014206,/home/jimi/PaperExperiment/CompilerOptimization/Result/masscan/cclyzerpp/LLVM14-O2-g/run_20260430_120006/ValueCases/all_cases.csv,subset.callgraph.callgraph_edge:11523:1f29c2743a4404d0b550bf46483d1c4be340d28c,"call void @llvm.dbg.value(metadata i8* %1, metadata !65276, metadata !DIExpression()), !dbg !65278",,ok
masscan,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/masscan/src/stack-arpv4.c,0,,line_zero,project_source,cclyzerpp.masscan.O2g.014221,/home/jimi/PaperExperiment/CompilerOptimization/Result/masscan/cclyzerpp/LLVM14-O2-g/run_20260430_120006/ValueCases/all_cases.csv,subset.callgraph.callgraph_edge:11538:8a1fb2ea62a1e01e6edd8c21b0701325681b50a4,"call void @llvm.dbg.value(metadata %struct.Adapter* %0, metadata !65405, metadata !DIExpression()), !dbg !65456",,ok
masscan,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/masscan/src/stack-if.c,0,,line_zero,project_source,cclyzerpp.masscan.O2g.014277,/home/jimi/PaperExperiment/CompilerOptimization/Result/masscan/cclyzerpp/LLVM14-O2-g/run_20260430_120006/ValueCases/all_cases.csv,subset.callgraph.callgraph_edge:11594:e913e509d25cfcc7ff9f835b8db37369143f60d2,"call void @llvm.dbg.value(metadata %struct.Adapter* %0, metadata !65920, metadata !DIExpression()), !dbg !65921",,ok
masscan,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/masscan/src/stack-ndpv6.c,0,,line_zero,project_source,cclyzerpp.masscan.O2g.014278,/home/jimi/PaperExperiment/CompilerOptimization/Result/masscan/cclyzerpp/LLVM14-O2-g/run_20260430_120006/ValueCases/all_cases.csv,subset.callgraph.callgraph_edge:11595:56233c21835029bb6f66f3d1dcd4b70824e6a48f,"call void @llvm.dbg.value(metadata i64 %1, metadata !66248, metadata !DIExpression(DW_OP_LLVM_fragment, 0, 64)), !dbg !66273",,ok
masscan,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/masscan/src/stack-queue.c,0,,line_zero,project_source,cclyzerpp.masscan.O2g.014585,/home/jimi/PaperExperiment/CompilerOptimization/Result/masscan/cclyzerpp/LLVM14-O2-g/run_20260430_120006/ValueCases/all_cases.csv,subset.callgraph.callgraph_edge:11902:06b78b47f8fa76ce70ba171c5e1e8b9d95635e6b,"call void @llvm.dbg.value(metadata %struct.stack_t* %0, metadata !66953, metadata !DIExpression()), !dbg !66956",,ok
masscan,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/masscan/src/rte-ring.h,0,,line_zero,project_header,cclyzerpp.masscan.O2g.014589,/home/jimi/PaperExperiment/CompilerOptimization/Result/masscan/cclyzerpp/LLVM14-O2-g/run_20260430_120006/ValueCases/all_cases.csv,subset.callgraph.callgraph_edge:11906:d6da7376b0f2e92368de004eef23f527e62f9577,"call void @llvm.dbg.value(metadata %struct.rte_ring* %3, metadata !66962, metadata !DIExpression()) #47, !dbg !66969",,ok
masscan,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/masscan/src/stack-tcp-app.c,0,,line_zero,project_source,cclyzerpp.masscan.O2g.014678,/home/jimi/PaperExperiment/CompilerOptimization/Result/masscan/cclyzerpp/LLVM14-O2-g/run_20260430_120006/ValueCases/all_cases.csv,subset.callgraph.callgraph_edge:11995:ef6fe2033241d22d121c3ea0e822b16cd4d9fe22,"call void @llvm.dbg.value(metadata %struct.stack_handle_t* %0, metadata !67686, metadata !DIExpression()), !dbg !67694",,ok
masscan,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/masscan/src/stub-lua.c,0,,line_zero,project_source,cclyzerpp.masscan.O2g.015166,/home/jimi/PaperExperiment/CompilerOptimization/Result/masscan/cclyzerpp/LLVM14-O2-g/run_20260430_120006/ValueCases/all_cases.csv,subset.callgraph.callgraph_edge:12483:62ddec2a47cfe48f12b6ce024963e1b0577948ea,"call void @llvm.dbg.value(metadata i8* null, metadata !13796, metadata !DIExpression()), !dbg !70530",,ok
masscan,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/masscan/src/stub-pcap.c,0,,line_zero,project_source,cclyzerpp.masscan.O2g.015184,/home/jimi/PaperExperiment/CompilerOptimization/Result/masscan/cclyzerpp/LLVM14-O2-g/run_20260430_120006/ValueCases/all_cases.csv,subset.callgraph.callgraph_edge:12501:ddcdeed2d2d3090b07085991c7fc087453a0097b,"call void @llvm.dbg.value(metadata i8* %0, metadata !70700, metadata !DIExpression()), !dbg !70701",,ok
masscan,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/masscan/src/stub-pfring.c,0,,line_zero,project_source,cclyzerpp.masscan.O2g.015267,/home/jimi/PaperExperiment/CompilerOptimization/Result/masscan/cclyzerpp/LLVM14-O2-g/run_20260430_120006/ValueCases/all_cases.csv,subset.callgraph.callgraph_edge:12584:90799e7a159542d5a636eca7dcfd472a2f8a9a27,"call void @llvm.dbg.value(metadata i32 0, metadata !71119, metadata !DIExpression()), !dbg !71122",,ok
masscan,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/masscan/src/syn-cookie.c,0,,line_zero,project_source,cclyzerpp.masscan.O2g.015294,/home/jimi/PaperExperiment/CompilerOptimization/Result/masscan/cclyzerpp/LLVM14-O2-g/run_20260430_120006/ValueCases/all_cases.csv,subset.callgraph.callgraph_edge:12611:d0c7846f26b2115cb2524d1dd2c5324f2530415e,"call void @llvm.dbg.value(metadata i64 0, metadata !71236, metadata !DIExpression(DW_OP_LLVM_fragment, 0, 64)), !dbg !71282",,ok
masscan,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/masscan/src/templ-nmap-payloads.c,0,,line_zero,project_source,cclyzerpp.masscan.O2g.015351,/home/jimi/PaperExperiment/CompilerOptimization/Result/masscan/cclyzerpp/LLVM14-O2-g/run_20260430_120006/ValueCases/all_cases.csv,subset.callgraph.callgraph_edge:12668:cb950479e84875f53cd0fea9d347611c5522ee39,"call void @llvm.dbg.value(metadata %struct._IO_FILE* %0, metadata !71531, metadata !DIExpression()), !dbg !71551",,ok
masscan,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/masscan/src/util-checksum.c,0,,line_zero,project_source,cclyzerpp.masscan.O2g.016700,/home/jimi/PaperExperiment/CompilerOptimization/Result/masscan/cclyzerpp/LLVM14-O2-g/run_20260430_120006/ValueCases/all_cases.csv,subset.callgraph.callgraph_edge:14017:8c45adcf0dd2c3d520e3bb5b236eac26a5d73061,"call void @llvm.dbg.value(metadata i32 %0, metadata !76929, metadata !DIExpression()), !dbg !76936",,ok
masscan,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/masscan/src/util-errormsg.c,0,,line_zero,project_source,cclyzerpp.masscan.O2g.016916,/home/jimi/PaperExperiment/CompilerOptimization/Result/masscan/cclyzerpp/LLVM14-O2-g/run_20260430_120006/ValueCases/all_cases.csv,subset.callgraph.callgraph_edge:14233:3f23d6e5979d1704adf440ad5873a40c246dc9cc,"call void @llvm.dbg.value(metadata i8* %0, metadata !14468, metadata !DIExpression()), !dbg !77128",,ok
masscan,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/masscan/src/util-extract.c,0,,line_zero,project_source,cclyzerpp.masscan.O2g.016928,/home/jimi/PaperExperiment/CompilerOptimization/Result/masscan/cclyzerpp/LLVM14-O2-g/run_20260430_120006/ValueCases/all_cases.csv,subset.callgraph.callgraph_edge:14245:2b602af874b571109d013bfd219863a35d22613a,"call void @llvm.dbg.value(metadata %struct.stream_t* %0, metadata !77216, metadata !DIExpression()), !dbg !77217",,ok
masscan,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/masscan/src/util-logger.c,0,,line_zero,project_source,cclyzerpp.masscan.O2g.016951,/home/jimi/PaperExperiment/CompilerOptimization/Result/masscan/cclyzerpp/LLVM14-O2-g/run_20260430_120006/ValueCases/all_cases.csv,subset.callgraph.callgraph_edge:14268:43d7cb9c05a6675cff09ca37757818e68a1cf5e8,"call void @llvm.dbg.value(metadata i32 %0, metadata !77387, metadata !DIExpression()), !dbg !77388",,ok
masscan,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/masscan/src/util-malloc.c,0,,line_zero,project_source,cclyzerpp.masscan.O2g.016966,/home/jimi/PaperExperiment/CompilerOptimization/Result/masscan/cclyzerpp/LLVM14-O2-g/run_20260430_120006/ValueCases/all_cases.csv,subset.callgraph.callgraph_edge:14283:0bf7e0e4214bba6a635988ec92d12820e4d0f344,"call void @llvm.dbg.value(metadata i8* %0, metadata !77546, metadata !DIExpression()), !dbg !77549",,ok
masscan,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/masscan/src/util-safefunc.c,0,,line_zero,project_source,cclyzerpp.masscan.O2g.016981,/home/jimi/PaperExperiment/CompilerOptimization/Result/masscan/cclyzerpp/LLVM14-O2-g/run_20260430_120006/ValueCases/all_cases.csv,subset.callgraph.callgraph_edge:14298:f591b3f9d3524b2bb58efd59869cc3ebdcb267c9,"call void @llvm.dbg.value(metadata i8* %0, metadata !77653, metadata !DIExpression()), !dbg !77665",,ok
masscan,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/masscan/src/vulncheck.c,0,,line_zero,project_source,cclyzerpp.masscan.O2g.017002,/home/jimi/PaperExperiment/CompilerOptimization/Result/masscan/cclyzerpp/LLVM14-O2-g/run_20260430_120006/ValueCases/all_cases.csv,subset.callgraph.callgraph_edge:14319:2c5283ad5b9ecac15d6faeefa8cc96ad71196f41,"call void @llvm.dbg.value(metadata i8* %0, metadata !77854, metadata !DIExpression()), !dbg !77855",,ok
masscan,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/masscan/src/in-report.c,0,,line_zero,project_source,cclyzerpp.masscan.O2g.017795,/home/jimi/PaperExperiment/CompilerOptimization/Result/masscan/cclyzerpp/LLVM14-O2-g/run_20260430_120006/ValueCases/all_cases.csv,phi_instr:638:a443e2021f334bb073c44c2b556b697d244aff1a,"call void @llvm.dbg.value(metadata %struct.CNDB_Entry* %64, metadata !21306, metadata !DIExpression()), !dbg !21309",,ok
masscan,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/masscan/src/out-binary.c,0,,line_zero,project_source,cclyzerpp.masscan.O2g.018618,/home/jimi/PaperExperiment/CompilerOptimization/Result/masscan/cclyzerpp/LLVM14-O2-g/run_20260430_120006/ValueCases/all_cases.csv,phi_instr:1737:0343e6b401153d1a110a83e1dd95884b3c3e371e,"%40 = phi i8 [ %34, %30 ], [ %28, %26 ], !dbg !38525",,ok
masscan,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/masscan/src/out-grepable.c,0,,line_zero,project_source,cclyzerpp.masscan.O2g.018631,/home/jimi/PaperExperiment/CompilerOptimization/Result/masscan/cclyzerpp/LLVM14-O2-g/run_20260430_120006/ValueCases/all_cases.csv,phi_instr:1752:776eadf77eb114bc227cb91f5bc5892053005302,"%78 = phi i32 [ %76, %71 ], [ %65, %63 ], !dbg !38882",,ok
masscan,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/masscan/src/out-json.c,0,,line_zero,project_source,cclyzerpp.masscan.O2g.018671,/home/jimi/PaperExperiment/CompilerOptimization/Result/masscan/cclyzerpp/LLVM14-O2-g/run_20260430_120006/ValueCases/all_cases.csv,phi_instr:1803:8f1d50d1b2bcabb687bb5ef9561be98b81e0154b,"%87 = phi i64 [ %34, %55 ], [ %34, %58 ], [ %84, %80 ], !dbg !39316",,ok
masscan,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/masscan/src/out-ndjson.c,0,,line_zero,project_source,cclyzerpp.masscan.O2g.018678,/home/jimi/PaperExperiment/CompilerOptimization/Result/masscan/cclyzerpp/LLVM14-O2-g/run_20260430_120006/ValueCases/all_cases.csv,phi_instr:1810:5fc515b1dcd4e3dff58b5a5a74dedba178ebafeb,"%78 = phi i64 [ %25, %46 ], [ %25, %49 ], [ %75, %71 ], !dbg !39449",,ok
masscan,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/masscan/src/out-redis.c,0,,line_zero,project_source,cclyzerpp.masscan.O2g.018680,/home/jimi/PaperExperiment/CompilerOptimization/Result/masscan/cclyzerpp/LLVM14-O2-g/run_20260430_120006/ValueCases/all_cases.csv,phi_instr:1812:eb47b4d2ff4bef617d3e4463210e21f554850495,"%24 = phi i64 [ %32, %31 ], [ 0, %11 ], !dbg !39573",,ok
masscan,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/masscan/src/out-tcp-services.c,0,,line_zero,project_source,cclyzerpp.masscan.O2g.018689,/home/jimi/PaperExperiment/CompilerOptimization/Result/masscan/cclyzerpp/LLVM14-O2-g/run_20260430_120006/ValueCases/all_cases.csv,phi_instr:1822:489b9c21ced4cbbec936dbafeb6ac96e5c059979,"%26 = phi i8* [ %24, %21 ], [ getelementptr inbounds ([8 x i8], [8 x i8]* @.str.1.952, i64 0, i64 0), %9 ], !dbg !39940",,ok
masscan,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/masscan/src/proto-dns.c,0,,line_zero,project_source,cclyzerpp.masscan.O2g.018845,/home/jimi/PaperExperiment/CompilerOptimization/Result/masscan/cclyzerpp/LLVM14-O2-g/run_20260430_120006/ValueCases/all_cases.csv,phi_instr:2003:a245aed3a5481380e57774b74c8ee8bbfea801e4,"call void @llvm.dbg.value(metadata i32 %28, metadata !44993, metadata !DIExpression()), !dbg !45000",,ok
masscan,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/masscan/src/proto-memcached.c,0,,line_zero,project_source,cclyzerpp.masscan.O2g.018984,/home/jimi/PaperExperiment/CompilerOptimization/Result/masscan/cclyzerpp/LLVM14-O2-g/run_20260430_120006/ValueCases/all_cases.csv,phi_instr:2180:a0c8df5347e8e680961309cc6baa5f5756c876e5,"call void @llvm.dbg.value(metadata i32 %87, metadata !48347, metadata !DIExpression()), !dbg !48352",,ok
